lake_id,country,region,lake_name,dam_type,mechanism,latitude,longitude,outburst_date,outburst_year,reported_lake_volume_m3,reported_peak_discharge_m3s,surface_area_m2,elevation_m
GLOF-Iceland-309,Iceland,Iceland,J kulgil,ice,subglacail,63.536495,-19.360725,,,,,,
GLOF-Iceland-310,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-311,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-312,Iceland,Iceland,unknow,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-313,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1986-06-12,1986.0,,325.0,,
GLOF-Iceland-314,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,275.0,,
GLOF-Iceland-315,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1986-08-14,1986.0,1400000000.0,2000.0,165444051.21139833,
GLOF-Iceland-316,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1986-08-24,1986.0,,680.0,,
GLOF-Iceland-317,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1986-08-29,1986.0,,,,
GLOF-Iceland-318,Iceland,Iceland,unknown,ice volc,subglacial,63.736527,-19.280466,1986-09-01,1986.0,,,,
GLOF-Iceland-319,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1986-11-28,1986.0,,1290.0,,
GLOF-Iceland-320,Iceland,Iceland,J kulgil,ice,subglacail,63.536495,-19.360725,,,,,,
GLOF-Iceland-321,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-322,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-323,Iceland,Iceland,unknow,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-324,Iceland,Iceland,Inner Ve ur rdalsl n,ice,subglacial,64.170096,-16.218831,1987-07-04,1987.0,,,,
GLOF-Iceland-325,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1987-07-22,1987.0,,380.0,,
GLOF-Iceland-326,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1987-08-10,1987.0,,,,
GLOF-Iceland-327,Iceland,Iceland,Gengissig,ice volc,unknown,64.667917,-16.685572,1987-11-14,1987.0,,520.0,,
GLOF-Iceland-328,Iceland,Iceland,J kulgil,ice,subglacail,63.536495,-19.360725,,,,,,
GLOF-Iceland-329,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-330,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-331,Iceland,Iceland,unknow,volc,unknown,64.63333,-17.53333,,,,,,
GLOF-Iceland-332,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1988-06-22,1988.0,,275.0,,
GLOF-Iceland-333,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,301.0,,
GLOF-Iceland-334,Iceland,Iceland,Hamarsl n,ice,unknown,64.492954,-17.859686,1988-08-07,1988.0,,,,
GLOF-Iceland-336,Iceland,Iceland,unknow,unknown,unknown,63.576103,-18.859958,1988-08-12,1988.0,,,,
GLOF-Iceland-337,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1988-08-20,1988.0,,,,
GLOF-Iceland-338,Iceland,Iceland,unknown,ice volc,subglacial,63.736527,-19.280466,1988-08-25,1988.0,,,,
GLOF-Iceland-339,Iceland,Iceland,Hv tal n,unknown,unknown,64.516428,-17.963871,,,,,,
GLOF-Iceland-340,Iceland,Iceland,Lake north of lafsfell,ice,subglacial,64.8,-18.783593,,,,,,
GLOF-Iceland-341,Iceland,Iceland,unknow,unknown,unknown,64.681909,-15.578247,1989-01-03,1989.0,,228.0,,
GLOF-Iceland-342,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,1989-06-22,1989.0,,,,
GLOF-Iceland-343,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1989-07-17,1989.0,,1159.0,,
GLOF-Iceland-345,Iceland,Iceland,Vatsdalsl n,ice,subglacial,64.33715,-15.806308,,,,,,
GLOF-Iceland-346,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1989-08-01,1989.0,,,,
GLOF-Iceland-347,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,1989-12-16,1989.0,,,,
GLOF-Iceland-349,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-350,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1990-06-22,1990.0,,146.0,,
GLOF-Iceland-351,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1990-07-11,1990.0,,,,
GLOF-Iceland-352,Iceland,Iceland,Inner Ve ur rdalsl n,ice,unknown,64.170096,-16.218831,1990-07-11,1990.0,,,,
GLOF-Iceland-353,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,101.0,,
GLOF-Iceland-354,Iceland,Iceland,Lake north of lafsfell,ice,subglacial,64.8,-18.783593,,,,,,
GLOF-Iceland-355,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1991-07-11,1991.0,,770.0,,
GLOF-Iceland-356,Iceland,Iceland,Thorbergsvatn,ice,subglacial,64.646849,-16.535632,1991-07-13,1991.0,,530.0,,
GLOF-Iceland-358,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,928.0,,
GLOF-Iceland-359,Iceland,Iceland,unknow,unknown,unknown,64.04684,-17.284609,1991-08-16,1991.0,,,,
GLOF-Iceland-360,Iceland,Iceland,unknow,unknown,unknown,64.04684,-17.284609,1991-09-15,1991.0,,,,
GLOF-Iceland-361,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1991-09-21,1991.0,,2200.0,,
GLOF-Iceland-362,Iceland,Iceland,unknow,unknown,unknown,64.04684,-17.284609,1991-09-30,1991.0,,,,
GLOF-Iceland-363,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,320.0,,
GLOF-Iceland-364,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1991-11-06,1991.0,1850000000.0,2000.0,205344689.56423315,
GLOF-Iceland-365,Iceland,Iceland,Lake in front part of Ve ur rdalur,ice,subglacial,64.138214,-16.212945,,,,,,
GLOF-Iceland-366,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1992-06-12,1992.0,,191.0,,
GLOF-Iceland-367,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,124.0,,
GLOF-Iceland-368,Iceland,Iceland,Ne radalsvatn,ice,subglacial,64.445886,-15.541384,1992-09-20,1992.0,,,,
GLOF-Iceland-369,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1992-10-03,1992.0,,,,
GLOF-Iceland-371,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-372,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,726.0,,
GLOF-Iceland-373,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,1994-08-13,1994.0,,197.0,,
GLOF-Iceland-374,Iceland,Iceland,Thorbergsvatn,ice,subglacial,64.646849,-16.535632,1994-08-15,1994.0,,330.0,,
GLOF-Iceland-375,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1995-07-01,1995.0,,159.0,,
GLOF-Iceland-376,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,1995-07-25,1995.0,,1759.0,,
GLOF-Iceland-377,Iceland,Iceland,Lake south of L nstidnur,ice,subglacial,64.8,-18.783593,,,,,,
GLOF-Iceland-378,Iceland,Iceland,unknown,ice volc,subglacial,63.736527,-19.280466,,,,,,
GLOF-Iceland-380,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,1995-08-10,1995.0,,,,
GLOF-Iceland-381,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,45.0,,
GLOF-Iceland-382,Iceland,Iceland,unknow,unknown,unknown,64.072003,-17.254449,,,,,,
GLOF-Iceland-383,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1996-03-21,1996.0,,3000.0,,
GLOF-Iceland-384,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,1996-06-29,1996.0,,96.0,,
GLOF-Iceland-386,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,521.0,,
GLOF-Iceland-387,Iceland,Iceland,Hn tul n,ice,subglacial,64.77991,-16.221377,1996-08-10,1996.0,,1000.0,,
GLOF-Iceland-388,Iceland,Iceland,Gr msv tn/Gj lp,ice volc,subglacial,64.41522,-17.28979,1996-11-05,1996.0,,50000.0,,
GLOF-Iceland-390,Iceland,Iceland,Upper lagoon,ice,subglacial,64.73,-16.33,,,,,,
GLOF-Iceland-391,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,728.0,,
GLOF-Iceland-392,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,169.0,,
GLOF-Iceland-395,Iceland,Iceland,unknow,unknown,unknown,64.651054,-16.698146,1997-09-28,1997.0,,66.0,,
GLOF-Iceland-396,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1998-02-16,1998.0,510000000.0,,75628210.27954483,
GLOF-Iceland-398,Iceland,Iceland,unknow,volc,unknown,64.651054,-16.698146,,,,,,
GLOF-Iceland-399,Iceland,Iceland,unknown,ice volc,subglacial,63.736527,-19.280466,1998-07-13,1998.0,,,,
GLOF-Iceland-402,Iceland,Iceland,Hv tal n,unknown,unknown,64.516428,-17.963871,1998-08-23,1998.0,,,,
GLOF-Iceland-403,Iceland,Iceland,Ice cauldron in Kaldal nsj kull,ice,subglacial,66.161,-22.296,1998-09-01,1998.0,,,,
GLOF-Iceland-404,Iceland,Iceland,unknow,unknown,unknown,64.499693,-20.342279,1998-09-04,1998.0,,30.0,,
GLOF-Iceland-405,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,1998-09-13,1998.0,,149.0,,
GLOF-Iceland-406,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1999-01-27,1999.0,300000000.0,1800.0,50123483.75647955,
GLOF-Iceland-407,Iceland,Iceland,Hagavatn,bedrock,"surge into a proglacial lake, overtopping",64.48,-20.273706,,,,,,
GLOF-Iceland-408,Iceland,Iceland,"Katla, ponding in J kulsargil",ice volc,subglacial,63.556731,-19.314995,1999-07-17,1999.0,20000000.0,4400.0,6142463.6900949115,
GLOF-Iceland-409,Iceland,Iceland,Hn tul n or Efral n,ice,unknown,64.745104,-16.318988,1999-07-30,1999.0,,1400.0,,
GLOF-Iceland-410,Iceland,Iceland,Lake in Nor urdal at Skaftafellsfj ll,unknown,unknown,64.087675,-17.089449,1999-08-06,1999.0,,,,
GLOF-Iceland-411,Iceland,Iceland,unknown,ice volc,subglacial,63.736527,-19.280466,1999-08-15,1999.0,,,,
GLOF-Iceland-412,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,1999-09-17,1999.0,,,,
GLOF-Iceland-414,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,1999-09-22,1999.0,,,,
GLOF-Iceland-415,Iceland,Iceland,unknow,unknown,unknown,63.541707,-19.325689,1999-09-25,1999.0,,,,
GLOF-Iceland-416,Iceland,Iceland,Ne radalsvatn,ice,subglacial,64.445886,-15.541384,1999-10-15,1999.0,,,,
GLOF-Iceland-417,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,1999-11-04,1999.0,270000000.0,1400.0,46192378.52937553,
GLOF-Iceland-418,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,1083.0,,
GLOF-Iceland-419,Iceland,Iceland,Hamarsl n,ice,unknown,64.492954,-17.859686,,,,,,
GLOF-Iceland-420,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2000-02-13,2000.0,,,,
GLOF-Iceland-421,Iceland,Iceland,unknown,ice volc,subglacial,63.736527,-19.280466,2000-07-25,2000.0,,,,
GLOF-Iceland-423,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2000-08-04,2000.0,120000000.0,,24635456.90958945,
GLOF-Iceland-424,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2000-08-05,2000.0,,561.0,,
GLOF-Iceland-425,Iceland,Iceland,Lake south of L nstidnur,ice,subglacial,64.8,-18.783593,2000-08-08,2000.0,,115.0,,
GLOF-Iceland-426,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,2000-08-11,2000.0,,1083.0,,
GLOF-Iceland-427,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2000-09-22,2000.0,,,,
GLOF-Iceland-428,Iceland,Iceland,unknow,unknown,unknown,63.953528,-16.736642,2000-09-27,2000.0,,,,
GLOF-Iceland-429,Iceland,Iceland,Lake north of lafsfell,ice,subglacial,64.8,-18.783593,,,,,,
GLOF-Iceland-430,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2001-09-25,2001.0,,,,
GLOF-Iceland-431,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2001-12-11,2001.0,380000000.0,,60203876.90764643,
GLOF-Iceland-432,Iceland,Iceland,Gengissig,ice volc,unknown,64.667917,-16.685572,,,,490.0,,
GLOF-Iceland-433,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
GLOF-Iceland-434,Iceland,Iceland,unknow,volc,unknown,64.651054,-16.698146,2002-01-08,2002.0,,480.0,,
GLOF-Iceland-435,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2002-01-12,2002.0,,,,
GLOF-Iceland-436,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2002-04-11,2002.0,410000000.0,630.0,63856638.96248034,
GLOF-Iceland-437,Iceland,Iceland,Hn tul n,ice,unknown,64.77991,-16.221377,2002-05-24,2002.0,,,,
GLOF-Iceland-438,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2002-06-24,2002.0,,,,
GLOF-Iceland-439,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2002-07-08,2002.0,,620.0,,
GLOF-Iceland-440,Iceland,Iceland,Lake north of lafsfell,ice,subglacial,64.8,-18.783593,2002-07-17,2002.0,,159.0,,
GLOF-Iceland-441,Iceland,Iceland,Efral n,ice,unknown,64.716718,-16.427921,2002-08-04,2002.0,,63.0,,
GLOF-Iceland-442,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2002-08-13,2002.0,,,,
GLOF-Iceland-443,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2002-09-14,2002.0,,,,
GLOF-Iceland-444,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,2002-09-17,2002.0,,582.0,,
GLOF-Iceland-445,Iceland,Iceland,Lake north of lafsfell,ice,subglacial,64.8,-18.783593,,,,,,
GLOF-Iceland-446,Iceland,Iceland,unknow,unknown,unknown,64.072003,-17.254449,2003-01-11,2003.0,,,,
GLOF-Iceland-447,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2003-04-19,2003.0,,,,
GLOF-Iceland-448,Iceland,Iceland,unknown,unknown,unknown,65.845185,-18.512698,2003-07-31,2003.0,,,,
GLOF-Iceland-449,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2003-09-03,2003.0,,,,
GLOF-Iceland-450,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2003-09-06,2003.0,,211.0,,
GLOF-Iceland-451,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,2003-10-05,2003.0,,207.0,,
GLOF-Iceland-452,Iceland,Iceland,Lake in Nor urdal at Skaftafellsf llum,unknown,unknown,64.087675,-17.089449,2003-10-13,2003.0,,,,
GLOF-Iceland-453,Iceland,Iceland,Lake north of lafsfell,ice,subglacial,64.8,-18.783593,,,,,,
GLOF-Iceland-454,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2004-01-21,2004.0,,,,
GLOF-Iceland-455,Iceland,Iceland,Innri Ve ur rdalur,ice,unknown,64.148806,-16.215967,2004-07-26,2004.0,,,,
GLOF-Iceland-456,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2004-10-29,2004.0,730000000.0,3300.0,99867076.78567751,
GLOF-Iceland-457,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2005-03-04,2005.0,260000000.0,,44860548.20541119,
GLOF-Iceland-458,Iceland,Iceland,H ldul n,ice,subglacial,64.66871,-15.64954,2005-04-08,2005.0,,,,
GLOF-Iceland-460,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2005-07-06,2005.0,,,,
GLOF-Iceland-461,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2005-07-30,2005.0,,720.0,,
GLOF-Iceland-462,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2005-08-10,2005.0,,,,
GLOF-Iceland-463,Iceland,Iceland,Marginal lakes in Nor urdalur valley in Skaftafellsfj ll mountains,ice,subglacial,64.109328,-17.11421,,,,,,
GLOF-Iceland-464,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,,,,,,
GLOF-Iceland-465,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,2006-04-20,2006.0,,1340.0,,
GLOF-Iceland-466,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2006-10-30,2006.0,,100.0,,
GLOF-Iceland-468,Iceland,Iceland,unknown,unknown,unknown,64.140187,-17.867161,2007-08-26,2007.0,,,,
GLOF-Iceland-469,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2007-09-13,2007.0,,,,
GLOF-Iceland-470,Iceland,Iceland,unknow,unknown,unknown,63.62942,-19.63634,2007-09-24,2007.0,,,,
GLOF-Iceland-471,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2007-10-13,2007.0,,,,
GLOF-Iceland-472,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2007-12-08,2007.0,,800.0,,
GLOF-Iceland-473,Iceland,Iceland,"Marginal lake by Kerling mountain, western Vatnaj kull",ice,unknown,64.39451,-18.02321,,,,,,
GLOF-Iceland-475,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2008-07-09,2008.0,,,,
GLOF-Iceland-476,Iceland,Iceland,unknown,unknown,unknown,66.13458,-22.267515,2008-07-27,2008.0,,,,
GLOF-Iceland-477,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2008-08-10,2008.0,,240.0,,
GLOF-Iceland-478,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2008-09-15,2008.0,,,,
GLOF-Iceland-479,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,320000000.0,,52694943.241349146,
GLOF-Iceland-480,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,,,,1290.0,,
GLOF-Iceland-481,Iceland,Iceland,Marginal lakes in Nor urdalur valley in Skaftafellsfj ll mountains,ice,subglacial,64.109328,-17.11421,2009-07-21,2009.0,,,,
GLOF-Iceland-482,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2009-08-12,2009.0,,,,
GLOF-Iceland-483,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-485,Iceland,Iceland,Eyjafjallaj kull,"ice volc, supraglacial",overtopping and subglacial flow,63.62942,-19.63634,2010-04-14,2010.0,,2700.0,,
GLOF-Iceland-486,Iceland,Iceland,Eyjafjallaj kull,"ice volc, supraglacial",overtopping and subglacial flow,63.62543,-19.63402,2010-04-14,2010.0,,,,
GLOF-Iceland-487,Iceland,Iceland,Eyjafjallaj kull,"ice volc, supraglacial",overtopping and subglacial flow,63.62942,-19.63634,2010-04-15,2010.0,,1400.0,,
GLOF-Iceland-488,Iceland,Iceland,Eyjafjallaj kull,"ice volc, supraglacial",overtopping and subglacial flow,63.62942,-19.63634,2010-04-16,2010.0,,,,
GLOF-Iceland-489,Iceland,Iceland,Eyjafjallaj kull,"ice volc, supraglacial",overtopping and subglacial flow,63.62942,-19.63634,2010-04-28,2010.0,,,,
GLOF-Iceland-490,Iceland,Iceland,Eyjafjallaj kull,"ice volc, supraglacial",overtopping and subglacial flow,63.62943,-19.63635,2010-05-03,2010.0,,,,
GLOF-Iceland-491,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-492,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-493,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2010-06-20,2010.0,,600.0,,
GLOF-Iceland-494,Iceland,Iceland,Eastern Skaft r cauldron,ice volc,subglacial,64.486,-17.51142,2010-06-27,2010.0,,1283.0,,
GLOF-Iceland-495,Iceland,Iceland,Cauldrons 1 and 2 in M rdalsj kull,ice volc,subglacial,63.66222,-19.2476,2010-08-17,2010.0,,,,
GLOF-Iceland-496,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2010-09-06,2010.0,,,,
GLOF-Iceland-497,Iceland,Iceland,unknown,unknown,unknown,64.584462,-17.864972,2010-10-23,2010.0,,,,
GLOF-Iceland-498,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2010-10-31,2010.0,680000000.0,2600.0,94522577.74664241,
GLOF-Iceland-499,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-500,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-501,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,220.0,,
GLOF-Iceland-502,Iceland,Iceland,"Katlar: 16,9,10 og 11 M rdalsj kli.",ice volc,subglacial,63.63525,-19.05598,2011-07-09,2011.0,,3000.0,,
GLOF-Iceland-503,Iceland,Iceland,Subglacial lake east of the Hamarinn nunnatak,ice,subglacial,64.49417,-17.73882,2011-07-12,2011.0,,,,
GLOF-Iceland-504,Iceland,Iceland,Cauldrons 1 and 2 in M rdalsj kull,ice volc,subglacial,63.66222,-19.2476,2011-07-20,2011.0,,,,
GLOF-Iceland-505,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2011-07-25,2011.0,,,,
GLOF-Iceland-506,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2011-07-29,2011.0,,220.0,,
GLOF-Iceland-507,Iceland,Iceland,Cauldron 11 in M rdalsj kull,ice volc,subglacial,63.6381,-19.05741,,,,,,
GLOF-Iceland-508,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-509,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2011-09-05,2011.0,,,,
GLOF-Iceland-510,Iceland,Iceland,Gr nal n,ice,subglacial,64.1622,-17.34175,2011-09-05,2011.0,,,,
GLOF-Iceland-511,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2011-10-05,2011.0,,,,
GLOF-Iceland-512,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-513,Iceland,Iceland,unknown/Most likely Gr nal n,unknown,unknown,64.1622,-17.34175,2012-01-28,2012.0,,,,
GLOF-Iceland-514,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2012-01-31,2012.0,500000000.0,,74476116.6087039,
GLOF-Iceland-515,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-516,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-517,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2012-06-06,2012.0,,,,
GLOF-Iceland-518,Iceland,Iceland,Cauldron 11 in M rdalsj kull,ice volc,subglacial,63.6381,-19.05741,,,,,,
GLOF-Iceland-519,Iceland,Iceland,Cauldron 12 in M rdalsj kull,ice volc,subglacial,63.64963,-19.04813,2012-07-12,2012.0,,,,
GLOF-Iceland-520,Iceland,Iceland,Cauldrons 1 and 2 in M rdalsj kull,ice volc,subglacial,63.66222,-19.2476,2012-07-18,2012.0,,,,
GLOF-Iceland-521,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2012-08-11,2012.0,,,,
GLOF-Iceland-522,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,,,,,,
GLOF-Iceland-523,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,2012-11-21,2012.0,,,,
GLOF-Iceland-524,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,2012-11-22,2012.0,320000000.0,680.0,52694943.241349146,
GLOF-Iceland-525,Iceland,Iceland,Cauldron close to the glacier edger,ice volc,subglacial,64.72396,-19.12248,,,,,,
GLOF-Iceland-526,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-527,Iceland,Iceland,Cauldron 10 in M rdalsj kull,ice volc,subglacial,63.63264,-19.05516,,,,,,
GLOF-Iceland-528,Iceland,Iceland,Cauldrons 1 and 2 in M rdalsj kull,ice volc,subglacial,63.66222,-19.2476,2013-08-12,2013.0,,,,
GLOF-Iceland-529,Iceland,Iceland,Gengissig,ice volc,subglacial,64.667917,-16.685572,2013-08-15,2013.0,6000000.0,150.0,2415517.7726126495,
GLOF-Iceland-530,Iceland,Iceland,Cauldron in the northern rim of the Hofsj kull caldera,ice volc,subglacial,64.8272,-18.86376,2013-08-21,2013.0,,,,
GLOF-Iceland-531,Iceland,Iceland,unknown,unknown,unknown,64.004116,-16.86112,2013-08-24,2013.0,,,,
GLOF-Iceland-532,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-534,Iceland,Iceland,K tlukatlar,ice volc,subglacial,63.63,-19.15,,,,,,
GLOF-Iceland-535,Iceland,Iceland,Western Skaft r cauldron,ice volc,subglacial,64.49656,-17.61414,2014-01-16,2014.0,,380.0,,
GLOF-Iceland-536,Iceland,Iceland,Gr msv tn,ice volc,subglacial,64.41522,-17.28979,,,,,,
